Expression,Meaning,Reading,Grammar,Additional_meaning,Marqueurs
避難,"taking refuge, finding shelter, evacuation, escape, seeking safe haven",避難[ひなん],"Noun, Suru verb",,jlpt-n1
素材,"ingredient, (raw) material, resource",素材[そざい],Noun,"unprocessed timber, raw timber; subject matter, topic",jlpt-n1
肝心,"essential, important, crucial, vital, main",肝心[かんじん],"Na-adjective, Noun, No-adjective",,jlpt-n1
効き目,"effect, virtue, efficacy, impression",効[き]き 目[め],Noun,one's dominant eye,jlpt-n1
手順,"process, procedure, sequence, protocol, instruction",手順[てじゅん],Noun,,jlpt-n1
不明,"unclear, obscure, indistinct, uncertain, ambiguous",不明[ふめい],"Na-adjective, Noun","unknown, unidentified; ignorance, lack of wisdom, lack of insight",jlpt-n1
孤立,"isolation, being alone, being friendless",孤立[こりつ],"Noun, Suru verb",,jlpt-n1
記述,"description, account",記述[きじゅつ],"Noun, Suru verb",,jlpt-n1
疑惑,"doubt, misgivings, distrust, suspicion",疑惑[ぎわく],"Noun, No-adjective, Noun - used as a suffix",,jlpt-n1
襲撃,"attack, charge, raid",襲撃[しゅうげき],"Noun, Suru verb",,jlpt-n1
移住,"migration, immigration",移住[いじゅう],"Noun, Suru verb, No-adjective",,jlpt-n1
衣装,"clothing, costume, outfit, garment, dress",衣装[いしょう],Noun,,jlpt-n1
一同,"all present, all concerned, all of us",一同[いちどう],"Noun, Noun - used as a suffix",,jlpt-n1
追い出す,"to expel, to drive out",追[お]い 出[だ]す,"Godan verb with su ending, Transitive verb",,jlpt-n1
土手,"embankment, bank",土手[どて],Noun,beef sinew stewed in miso and mirin,jlpt-n1
脈,pulse,脈[みゃく],Noun,"vein; chain (of mountains, etc.); hope; thread (of an argument)",jlpt-n1
苦しめる,"to torment, to pain, to inflict (physical) pain, to hurt",苦[くる]しめる,"Ichidan verb, Transitive verb","to harass, to cause (emotional) pain, to afflict, to distress, to bother, to trouble, to stump, to baffle",jlpt-n1
対等,"equality (esp. of status, on equal terms), equivalence",対等[たいとう],Noun,"equivalent, equal",jlpt-n1
問い合わせる,"to enquire, to inquire, to seek information",問[と]い 合[あ]わせる,Ichidan verb,,jlpt-n1
従来,"up to now, so far",従来[じゅうらい],"Adverbial noun, Temporal noun","traditional, conventional, usual, existing",jlpt-n1
原文,"the text, original",原文[げんぶん],"Noun, No-adjective",,jlpt-n1
落ち葉,"fallen leaves, leaf litter, falling leaves",落[お]ち 葉[ば],Noun,"leaf fall, dropping leaves, defoliation; deciduous",jlpt-n1
惜しむ,"to be frugal, to be sparing",惜[お]しむ,"Godan verb with mu ending, Transitive verb","to value, to hold dear; to regret (e.g. a loss), to feel sorry (for); to be unwilling, to be reluctant",jlpt-n1
理屈,"theory, reason",理屈[りくつ],Noun,,jlpt-n1
不景気,"economic slump, hard times, recession, depression",不景気[ふけいき],"Noun, Na-adjective","poor (business), dull, slack, inactive; gloomy, cheerless, dismal",jlpt-n1
転落,"fall, tumble, spill, plunge, dive",転落[てんらく],"Noun, Suru verb","degradation, comedown, demotion, slump",jlpt-n1
作用,"action, operation, effect, function",作用[さよう],"Noun, Suru verb",,jlpt-n1
導入,"introduction, bringing in, leading in, installation",導入[どうにゅう],"Noun, Suru verb",,jlpt-n1
待遇,"treatment, reception, service",待遇[たいぐう],"Noun, Suru verb, Noun - used as a suffix","working conditions, salary, pay, remuneration",jlpt-n1
視点,"opinion, point of view, visual point",視点[してん],Noun,,jlpt-n1
盛大,"grand, magnificent, lavish, large scale, prosperous, thriving, lively",盛大[せいだい],"Na-adjective, Noun","forceful, powerful, vigorous",jlpt-n1
対抗,"opposition, antagonism",対抗[たいこう],"Noun, Suru verb",,jlpt-n1
自覚,"self-consciousness, self-awareness",自覚[じかく],"Noun, Suru verb",,jlpt-n1
実質,"substance, essence",実質[じっしつ],Noun,"real (in economics, vs. nominal, e.g. real interest rate), substantive, substantial, essential, tangible",jlpt-n1
有りのまま,"the truth, fact, as it is, as you are, frank, bare plain",有[あ]りのまま,"Na-adjective, Adverb, Noun",,jlpt-n1
雇用,"employment (long term), hire",雇用[こよう],"Noun, Suru verb",,jlpt-n1
正当,"just, justifiable, right, due, proper, equitable, reasonable, legitimate, legal, lawful",正当[せいとう],"Na-adjective, Noun",,jlpt-n1
収支,income and expenditure,収支[しゅうし],Noun,,jlpt-n1
無断,"without permission, without notice",無断[むだん],Noun,,jlpt-n1
記載,"mention (in a document), record, entry, statement, listing",記載[きさい],"Noun, Suru verb",,jlpt-n1
集計,"totalization, totalisation, aggregation, tally (e.g. of votes), adding up, summing up",集計[しゅうけい],"Noun, Suru verb",,jlpt-n1
規定,"stipulation, prescription, provision, regulation, rule",規定[きてい],"Noun, No-adjective, Suru verb",,jlpt-n1
技能,"technical skill, ability, capacity",技能[ぎのう],Noun,,jlpt-n1
議案,"legislative bill, measure",議案[ぎあん],Noun,agenda item,jlpt-n1
議題,"topic of discussion, agenda",議題[ぎだい],Noun,,jlpt-n1
異論,"different opinion, objection",異論[いろん],Noun,,jlpt-n1
強烈,"strong, intense, severe",強烈[きょうれつ],"Na-adjective, Noun",,jlpt-n1
駆ける,"to run (race, esp. horse), to dash",駆[か]ける,"Ichidan verb, intransitive verb","to gallop (one's horse), to canter; to advance (against one's enemy)",jlpt-n1
勢力,"influence, power, might, strength, potency, force, energy",勢力[せいりょく],Noun,,jlpt-n1
歩み,walking,歩[あゆ]み,Noun,"progress, advance",jlpt-n1
押し込む,"to push into, to cram into, to stuff into, to crowd into",押[お]し 込[こ]む,"Godan verb with mu ending, intransitive verb, Transitive verb","to break in, to burgle, to burglarize",jlpt-n1
豊作,"abundant harvest, bumper crop",豊作[ほうさく],Noun,,jlpt-n1
報じる,"to inform, to report",報[ほう]じる,"Ichidan verb, Transitive verb",,jlpt-n1
人材,"capable person, talented person",人材[じんざい],"Noun, No-adjective","human resources, personnel",jlpt-n1
使命,"mission, errand",使命[しめい],Noun,"task, duty, obligation",jlpt-n1
終始,beginning and end,終始[しゅうし],Noun,"doing something from beginning to end, being unchanged from beginning to end; from beginning to end, the whole time, throughout, consistently",jlpt-n1
装備,equipment,装備[そうび],"Noun, Suru verb",,jlpt-n1
果て,"the end, the extremity, the limit, the limits, the result",果[は]て,Noun,,jlpt-n1
進展,"progress, development",進展[しんてん],"Noun, Suru verb",,jlpt-n1
公演,public performance,公演[こうえん],"Noun, Suru verb",exhibition in a foreign country,jlpt-n1
募金,"fund-raising, collection of funds",募金[ぼきん],"Noun, Suru verb, No-adjective",,jlpt-n1
優勢,"superiority, superior power, predominance, preponderance",優勢[ゆうせい],"Noun, Na-adjective",,jlpt-n1
届,"report, notification, registration",届[とどけ],"Noun, Noun - used as a suffix",,jlpt-n1
浮気,"extramarital sex, affair, fooling around",浮気[うわき],"Noun, Na-adjective, Suru verb","infidelity, wantonness, unfaithfulness, inconstancy, fickleness, caprice",jlpt-n1
営む,"to run (a business), to operate, to conduct, to practice (law, medicine, etc.)",営[いとな]む,"Godan verb with mu ending, Transitive verb","to carry out, to perform, to lead (a life); to hold (a Buddhist or Shinto ceremony)",jlpt-n1
細菌,"bacterium, bacteria, germ",細菌[さいきん],Noun,,jlpt-n1
物資,"goods, materials, commodities, resources, supplies",物資[ぶっし],Noun,,jlpt-n1
仕組み,"structure, construction, arrangement, contrivance, mechanism, workings",仕組[しく]み,"Noun, Suru verb","plan, plot, contrivance",jlpt-n1
飼育,"breeding, raising, rearing",飼育[しいく],"Noun, Suru verb",,jlpt-n1
換算,"conversion (e.g. yen to dollars), change, exchange, translation (numerical)",換算[かんさん],"Noun, Suru verb",,jlpt-n1
防衛,"defense, defence, protection",防衛[ぼうえい],"Noun, Suru verb",,jlpt-n1
関与,"participation, taking part in, participating in, being concerned in",関与[かんよ],"Noun, Suru verb",,jlpt-n1
変動,"change, fluctuation",変動[へんどう],"Noun, Suru verb",,jlpt-n1
制する,"to hold back (e.g. emotions), to rein in (e.g. a horse, unruly people), to bridle",制[せい]する,"Suru verb - special class, Transitive verb","to get the better of; to control, to command",jlpt-n1
痛感,"feeling keenly, fully realizing",痛感[つうかん],"Noun, Suru verb",,jlpt-n1
連休,consecutive holidays,連休[れんきゅう],Noun,,jlpt-n1
備わる,"to be furnished with, to be provided with, to be equipped with",備[そな]わる,"Godan verb with ru ending, intransitive verb","to be possessed of, to be endowed with, to be gifted with; to be among, to be one of",jlpt-n1
無用,"useless, futile",無用[むよう],"Na-adjective, Noun","unnecessary, needless; not on business, unrelated, unauthorised, unauthorized; prohibited, banned, forbidden",jlpt-n1
専用,"exclusive use, personal use, dedicated",専用[せんよう],"Noun, Prefix, Suffix, No-adjective",private (e.g. network),jlpt-n1
体格,"physique, constitution",体格[たいかく],"Noun, No-adjective",,jlpt-n1
規模,"scale, scope, plan, structure",規模[きぼ],Noun,,jlpt-n1
領土,"dominion, territory, possession",領土[りょうど],"Noun, No-adjective",,jlpt-n1
奨励,"encouragement, promotion, inducement, incitement, stimulation",奨励[しょうれい],"Noun, Suru verb",,jlpt-n1
引き取る,"to take into one's possession, to receive, to accept, to collect, to claim",引[ひ]き 取[と]る,"Godan verb with ru ending, Transitive verb","to take (a person) into one's care, to take custody of, to adopt; to leave, to go away, to withdraw, to get out",jlpt-n1
緩やか,"loose, slack",緩[ゆる]やか,Na-adjective,"gentle (slope, curve), slow (speed); lenient, liberal, lax",jlpt-n1
掲げる,"to put up (a notice, sign, etc.), to hang out (e.g. a banner), to fly (e.g. a flag), to hoist, to raise, to display",掲[かか]げる,"Ichidan verb, Transitive verb","to hold up high, to raise overhead; to tout (a principle, plan, etc.), to herald, to hold up (an ideal), to parade (e.g. a slogan); to publish, to print, to carry (e.g. an article); to tuck up (e.g. sleeves), to roll up; to stoke (a fire), to fan (a flame)",jlpt-n1
類似,"resemblance, similarity, likeness, analogy",類似[るいじ],"Noun, Suru verb, No-adjective",,jlpt-n1
黒字,"(being in) the black, surplus",黒字[くろじ],Noun,black letter,jlpt-n1
有力,"influential, prominent",有力[ゆうりょく],"Na-adjective, Noun","strong, likely, plausible, potent",jlpt-n1
沈没,"sinking, foundering, going down, submersion",沈没[ちんぼつ],"Noun, Suru verb","getting dead drunk; having too much fun (esp. in a red-light district, etc.) and missing work or neglecting one's duties; staying in one place for a long time",jlpt-n1
引きずる,"to drag along, to pull",引[ひ]きずる,"Godan verb with ru ending, Transitive verb","to force someone along; to prolong, to drag out; to influence strongly, to seduce",jlpt-n1
雨天,rainy weather,雨天[うてん],Noun,,jlpt-n1
両立,"compatibility, coexistence, standing together",両立[りょうりつ],"Noun, Suru verb",,jlpt-n1
結びつく,"to be related, to be connected, to be joined together",結[むす]びつく,"Godan verb with ku ending, intransitive verb","to result in, to lead to, to bring about",jlpt-n1
増進,"promoting, increase, advance",増進[ぞうしん],"Noun, Suru verb",,jlpt-n1
不服,"dissatisfaction, discontent, disapproval, objection, complaint, protest, disagreement",不服[ふふく],"Noun, Na-adjective",,jlpt-n1
現地,"actual place, local, on-site",現地[げんち],"Noun, No-adjective",,jlpt-n1
限定,"limit, restriction",限定[げんてい],"Noun, Suru verb, No-adjective",,jlpt-n1
統治,"rule, reign, government, governing",統治[とうち],"Noun, Suru verb, No-adjective",,jlpt-n1
不良,"bad, poor, inferior",不良[ふりょう],"No-adjective, Na-adjective, Noun","delinquent, hoodlum, hooligan",jlpt-n1
悲惨,"disastrous, tragic, miserable, wretched, pitiful, woeful",悲惨[ひさん],"Na-adjective, Noun",,jlpt-n1
好評,"popularity, favorable reputation, favourable reputation",好評[こうひょう],"Noun, Na-adjective, No-adjective",,jlpt-n1
荷,"load, baggage, cargo, freight, goods",荷[に],Noun,"burden, responsibility",jlpt-n1
辞退,"declining, refusal, nonacceptance, turning down, withdrawal (e.g. of candidacy), pulling out (e.g. of a race), excusing oneself",辞退[じたい],"Noun, Suru verb",,jlpt-n1
脱する,"to escape from, to get out",脱[だっ]する,Suru verb - special class,,jlpt-n1
介入,intervention,介入[かいにゅう],"Noun, Suru verb",,jlpt-n1
会談,"conversation, conference (usu. between important people), discussion, interview",会談[かいだん],"Noun, Suru verb",,jlpt-n1
補給,"supply, supplying, replenishment",補給[ほきゅう],"Noun, Suru verb",,jlpt-n1
野外,"outdoors, outside, open air",野外[やがい],"Noun, No-adjective","fields, outskirts, suburbs",jlpt-n1
分担,"taking on one's share (e.g. of work), dividing (work, expenses, etc.) between, apportionment, allotment, allocation, assignment",分担[ぶんたん],"Noun, Suru verb, No-adjective",,jlpt-n1
点検,"inspection, examination, checking",点検[てんけん],"Noun, Suru verb",,jlpt-n1
始末,"management, dealing with, settlement, cleaning up, disposal",始末[しまつ],"Noun, Suru verb","course of events, circumstances, particulars; end result (usu. bad), outcome; economizing, economising, frugality, being thrifty",jlpt-n1
寄与,"contribution, service",寄与[きよ],"Noun, Suru verb",,jlpt-n1
終日,"all day, for a whole day",終日[しゅうじつ],"Adverbial noun, Temporal noun",,jlpt-n1
期末,end of term,期末[きまつ],"Noun, No-adjective",,jlpt-n1
気軽,"carefree, buoyant, lighthearted, sprightly",気軽[きがる],Na-adjective,ease,jlpt-n1
依然,"still, as yet, as it has been",依然[いぜん],"Taru-adjective, Adverb taking the 'to' particle, Adverb",,jlpt-n1
進路,"route, course, path",進路[しんろ],Noun,one's future course (e.g. after graduating high school),jlpt-n1
暴風,"storm, windstorm, gale",暴風[ぼうふう],Noun,,jlpt-n1
領域,"area, domain, territory, field, range, region, regime",領域[りょういき],"Noun, No-adjective",,jlpt-n1
前例,precedent,前例[ぜんれい],Noun,,jlpt-n1
招き,invitation,招[まね]き,Noun,,jlpt-n1
上陸,"landing, disembarkation, landfall",上陸[じょうりく],"Noun, Suru verb",,jlpt-n1
制裁,"sanctions, punishment",制裁[せいさい],"Noun, Suru verb",,jlpt-n1
救援,"relief, rescue",救援[きゅうえん],"Noun, Suru verb",,jlpt-n1
心地,"feeling, sensation, mood",心地[ここち],Noun,sensation of doing,jlpt-n1
経過,"passage (of time), elapsing, lapse",経過[けいか],"Noun, Suru verb","progress, development, course (of events); transit",jlpt-n1
優美,"grace, refinement, elegance, daintiness",優美[ゆうび],"Na-adjective, Noun",,jlpt-n1
